# gunzip -c /z/mkperez/PremanifestHD-classification/Data/Spont-Speech/set4/exp/mono_ali_clinician/decode/phone_stats.*.gz | steps/diagnostic/analyze_phone_length_stats.py /z/mkperez/PremanifestHD-classification/Data/Spont-Speech/set4/exp/mono_ali_clinician/graph 
# Started at Mon Jan 28 18:51:59 EST 2019
#
analyze_phone_length_stats.py: WARNING: optional-silence sil is seen only 40.0% of the time at utterance begin.  This may not be optimal.
analyze_phone_length_stats.py: WARNING: optional-silence sil is seen only 40.0% of the time at utterance end.  This may not be optimal.
At utterance begin, nonsilence accounts for 60.0% of phone occurrences, with duration (median, mean, 95-percentile) is (8,15.2,25) frames.
Overall, t_E accounts for 1.7% of phone occurrences, with duration (median, mean, 95-percentile) is (4,9.2,10) frames.
Overall, uw_E accounts for 1.7% of phone occurrences, with duration (median, mean, 95-percentile) is (10,11.8,12) frames.
Overall, z_E accounts for 1.7% of phone occurrences, with duration (median, mean, 95-percentile) is (6,7.0,7) frames.
Overall, ah_B accounts for 1.2% of phone occurrences, with duration (median, mean, 95-percentile) is (7,15.7,16) frames.
Overall, ao_I accounts for 1.2% of phone occurrences, with duration (median, mean, 95-percentile) is (7,9.7,7) frames.
Overall, ey_E accounts for 1.2% of phone occurrences, with duration (median, mean, 95-percentile) is (13,15.0,15) frames.
Overall, iy_I accounts for 1.2% of phone occurrences, with duration (median, mean, 95-percentile) is (3,10.3,6) frames.
Overall, k_B accounts for 1.2% of phone occurrences, with duration (median, mean, 95-percentile) is (6,10.3,11) frames.
Overall, l_I accounts for 1.2% of phone occurrences, with duration (median, mean, 95-percentile) is (3,16.0,16) frames.
Overall, n_B accounts for 1.2% of phone occurrences, with duration (median, mean, 95-percentile) is (5,9.3,7) frames.
Overall, r_E accounts for 1.2% of phone occurrences, with duration (median, mean, 95-percentile) is (3,11.3,15) frames.
Overall, aa_I accounts for 0.8% of phone occurrences, with duration (median, mean, 95-percentile) is (3,17.0,3) frames.
Overall, ae_B accounts for 0.8% of phone occurrences, with duration (median, mean, 95-percentile) is (5,15.0,5) frames.
Overall, ae_I accounts for 0.8% of phone occurrences, with duration (median, mean, 95-percentile) is (10,14.5,10) frames.
Overall, d_I accounts for 0.8% of phone occurrences, with duration (median, mean, 95-percentile) is (4,8.0,4) frames.
Overall, ih_B accounts for 0.8% of phone occurrences, with duration (median, mean, 95-percentile) is (26,28.5,26) frames.
Overall, iy_S accounts for 0.8% of phone occurrences, with duration (median, mean, 95-percentile) is (8,12.0,8) frames.
Overall, l_B accounts for 0.8% of phone occurrences, with duration (median, mean, 95-percentile) is (14,15.0,14) frames.
Overall, m_B accounts for 0.8% of phone occurrences, with duration (median, mean, 95-percentile) is (10,10.5,10) frames.
Overall, m_I accounts for 0.8% of phone occurrences, with duration (median, mean, 95-percentile) is (6,6.0,6) frames.
Overall, n_E accounts for 0.8% of phone occurrences, with duration (median, mean, 95-percentile) is (10,10.5,10) frames.
Overall, ow_B accounts for 0.8% of phone occurrences, with duration (median, mean, 95-percentile) is (10,12.0,10) frames.
Overall, ow_E accounts for 0.8% of phone occurrences, with duration (median, mean, 95-percentile) is (18,25.0,18) frames.
Overall, s_B accounts for 0.8% of phone occurrences, with duration (median, mean, 95-percentile) is (6,6.0,6) frames.
Overall, s_I accounts for 0.8% of phone occurrences, with duration (median, mean, 95-percentile) is (13,15.5,13) frames.
The optional-silence phone sil occupies 23.2% of frames overall 
Limiting the stats to the 84.8% of frames not covered by an utterance-[begin/end] phone, optional-silence sil occupies 18.2% of frames.
Assuming 100 frames per second, the alignments represent 0.0 hours of data, or 0.0 hours if sil frames are excluded.
Utterance-internal optional-silences sil comprise 10.9% of utterance-internal phones, with duration (median, mean, 95-percentile) = (16,22.3,31)
# Accounting: time=0 threads=1
# Ended (code 0) at Mon Jan 28 18:51:59 EST 2019, elapsed time 0 seconds
